palavra,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
do,0,0,0,0,0,0,0,0
solo,0,0,1,0,0,0,0,0
calcinado,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
exaurido,0,0,0,0,0,0,0,0
pela,0,0,0,0,0,0,0,0
adustão,0,0,0,0,0,0,0,0
dos,0,0,0,0,0,0,0,0
sóis,0,0,0,0,0,0,0,0
bravios,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
Equador,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Não,0,0,0,0,0,0,0,0
tem,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
meio,0,0,0,0,0,0,0,0
das,0,0,0,0,0,0,0,0
horas,0,0,0,0,0,0,0,0
tranqüilas,0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
felicidade,0,1,0,0,1,0,0,0
",",0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
preocupação,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
futuro,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
é,0,0,0,0,0,0,0,0
sempre,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
ameaça,1,0,0,1,0,0,0,0
",",0,0,0,0,0,0,0,0
tornando,0,0,0,0,0,0,0,0
aquela,0,0,0,0,0,0,0,0
instável,0,0,0,1,0,0,0,0
e,0,0,0,0,0,0,0,0
fugitiva,1,0,1,1,0,1,0,1
.,0,0,0,0,0,0,0,0
Desperta,0,0,0,0,0,0,0,0
para,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
vida,0,0,0,0,0,0,0,0
amando,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
natureza,0,0,0,0,0,0,0,0
deslumbrante,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
aviventa,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
passa,0,0,0,0,0,0,0,0
pela,0,0,0,0,0,0,0,0
vida,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
aventureiro,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
jovial,0,0,0,0,1,0,0,0
",",0,0,0,0,0,0,0,0
diserto,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
valente,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0
fanfarrão,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
despreocupado,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
tendo,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
trabalho,0,1,0,0,1,0,1,1
como,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
diversão,0,0,0,0,1,0,0,0
que,0,0,0,0,0,0,0,0
lhe,0,0,0,0,0,0,0,0
permite,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
disparadas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
domando,0,0,0,0,0,0,0,0
distancias,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
nas,0,0,0,0,0,0,0,0
pastagens,0,0,0,0,0,0,0,0
planas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
tendo,0,0,0,0,0,0,0,0
aos,0,0,0,0,0,0,0,0
ombros,0,0,0,0,0,0,0,1
",",0,0,0,0,0,0,0,0
palpitando,0,0,0,0,0,0,0,0
aos,0,0,0,0,0,0,0,0
ventos,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
pala,0,0,0,0,0,0,0,0
inseparável,0,0,0,0,1,0,0,1
",",0,0,0,0,0,0,0,0
como,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
flâmula,0,0,0,0,0,0,0,0
festivamente,0,0,0,0,0,0,0,0
desdobrada,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
As,0,0,0,0,0,0,0,0
suas,0,0,0,0,0,0,0,0
vestes,0,0,0,0,0,0,0,0
são,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
traje,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
festa,0,1,0,0,1,0,1,1
",",0,0,0,0,0,0,0,0
ante,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
vestimenta,0,0,0,0,0,0,0,0
rústica,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
vaqueiro,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
As,0,0,0,0,0,0,0,0
amplas,0,0,0,0,0,0,0,0
bombachas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
adrede,0,0,0,0,0,0,0,0
talhadas,0,0,0,0,0,0,0,0
para,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
movimentação,0,0,0,0,0,0,0,0
fácil,0,0,0,0,0,0,0,0
sobre,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
baguaís,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
galope,0,0,0,0,0,0,0,0
fechado,0,0,0,0,0,0,0,0
ou,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
corcovear,0,0,0,0,0,0,0,0
raivoso,1,1,1,1,0,1,0,0
",",0,0,0,0,0,0,0,0
não,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
estragam,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
espinhos,0,0,0,0,0,0,0,0
dilaceradores,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
caatingas,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0
seu,0,0,0,0,0,0,0,0
poncho,0,0,0,0,0,0,0,0
vistoso,0,0,0,0,0,0,0,0
jamais,0,0,0,0,0,0,0,0
fica,0,0,0,0,0,0,0,0
perdido,1,0,1,1,0,1,1,0
",",0,0,0,0,0,0,0,0
embaraçado,0,0,0,0,0,0,0,0
nos,0,0,0,0,0,0,0,0
esgalhos,0,0,0,0,0,0,0,0
das,0,0,0,0,0,0,0,0
árvores,0,0,0,0,0,0,0,0
garranchentas,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
rompendo,0,0,0,0,0,0,0,0
pelas,0,0,0,0,0,0,0,0
coxilhas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
arrebatadamente,0,0,0,0,0,0,0,0
na,0,0,0,0,0,0,0,0
marcha,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
redomão,0,0,0,0,0,0,0,0
desensofrido,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
calçando,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
largas,0,0,0,0,0,0,0,0
botas,0,0,0,0,0,0,0,0
russilhonas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
retinem,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
rosetas,0,0,0,0,0,0,0,0
das,0,0,0,0,0,0,0,0
esporas,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
prata,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
lenço,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
seda,0,0,0,0,0,0,0,0
encarnado,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
ao,0,0,0,0,0,0,0,0
pescoço,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
coberto,0,0,0,0,0,0,0,1
pelo,0,0,0,0,0,0,0,0
sombreiro,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
enormes,0,0,0,0,0,0,0,0
abas,0,0,0,0,0,0,0,0
flexíveis,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
tendo,0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
cinta,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
rebrilhando,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
presas,0,0,0,1,0,0,1,0
pela,0,0,0,0,0,0,0,0
guaiaca,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
pistola,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
faca,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
é,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
vitorioso,0,0,0,0,1,0,0,0
jovial,0,0,0,0,1,0,0,0
e,0,0,0,0,0,0,0,0
forte,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0
cavalo,0,0,0,0,0,0,0,1
",",0,0,0,0,0,0,0,0
sócio,0,0,0,0,0,0,0,0
inseparável,0,0,0,0,1,0,0,1
desta,0,0,0,0,0,0,0,0
existência,0,0,0,0,0,0,0,0
algo,0,0,0,0,0,0,0,0
romanesca,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
é,0,0,0,0,0,0,0,0
quase,0,0,0,0,0,0,0,0
objeto,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
luxo,0,0,0,0,1,0,0,0
.,0,0,0,0,0,0,0,0
Demonstra-o,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
arreamento,0,0,0,0,0,0,0,0
complicado,1,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
espetaculoso,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0
gaúcho,0,0,0,0,0,0,0,0
andrajoso,0,0,0,0,0,0,0,0
sobre,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
pingo,0,0,0,0,0,0,0,0
bem,0,0,0,0,0,0,0,0
aperado,0,0,0,0,0,0,0,0
está,0,0,0,0,0,0,0,0
decente,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
está,0,0,0,0,0,0,0,0
corretíssimo,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Pode,0,0,0,0,0,0,0,0
atravessar,0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
vexames,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
vilarejos,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
festa,0,1,0,0,1,0,1,1
.,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0
vaqueiro,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0
vaqueiro,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
porém,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
criou-se,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
condições,0,0,0,0,0,0,0,0
opostas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
intermitência,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
raro,0,0,0,0,0,0,0,0
perturbada,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
horas,0,0,0,0,0,0,0,0
felizes,0,0,0,0,1,0,0,0
e,0,0,0,0,0,0,0,0
horas,0,0,0,0,0,0,0,0
cruéis,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
abastança,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
misérias,1,0,1,1,0,1,0,0
-,0,0,0,0,0,0,0,0
tendo,0,0,0,0,0,0,0,0
sobre,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
cabeça,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
como,0,0,0,0,0,0,0,0
ameaça,1,0,0,1,0,0,0,0
perene,0,0,0,0,0,0,0,1
",",0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
sol,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
arrastando,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
envolta,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
volver,0,0,0,0,0,0,0,0
das,0,0,0,0,0,0,0,0
estações,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
períodos,0,0,0,1,0,1,0,0
sucessivos,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
devastações,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
desgraças,1,0,1,0,0,1,0,0
.,0,0,0,0,0,0,0,0
Atravessou,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
mocidade,0,0,0,0,0,0,0,0
numa,0,0,0,0,0,0,0,0
intercadência,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
catástrofes,1,0,1,1,0,1,1,0
.,0,0,0,0,0,0,0,0
Fez-se,0,0,0,0,0,0,0,0
homem,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
quase,0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
ter,0,0,0,0,0,0,0,0
sido,0,0,0,0,0,0,0,0
criança,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Salteou-o,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
logo,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
intercalando-lhe,0,0,0,0,0,0,0,0
agruras,0,0,0,0,0,0,0,0
nas,0,0,0,0,0,0,0,0
horas,0,0,0,0,0,0,0,0
festivas,0,0,0,0,1,0,0,0
da,0,0,0,0,0,0,0,0
infância,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
espantalho,0,0,0,1,0,0,0,0
das,0,0,0,0,0,0,0,0
secas,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
sertão,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Cedo,0,0,0,0,0,0,0,0
encarou,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
existência,0,0,0,0,0,0,0,0
pela,0,0,0,0,0,0,0,0
sua,0,0,0,0,0,0,0,0
face,0,0,0,0,0,0,0,0
tormentosa,0,0,0,1,0,0,0,0
.,0,0,0,0,0,0,0,0
É,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
condenado,1,0,1,1,0,1,0,0
à,0,0,0,0,0,0,0,0
vida,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Compreendeu-se,0,0,0,0,0,0,0,0
envolvido,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
combate,1,0,0,1,0,0,0,0
sem,0,0,0,0,0,0,0,0
tréguas,0,0,0,0,1,0,0,1
",",0,0,0,0,0,0,0,0
exigindo-lhe,0,0,0,0,0,0,0,0
imperiosamente,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
convergência,0,1,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
todas,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
energias,0,0,0,0,0,0,0,1
.,0,0,0,0,0,0,0,0
Fez-se,0,0,0,0,0,0,0,0
forte,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
esperto,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
resignado,0,0,0,0,0,1,0,0
e,0,0,0,0,0,0,0,0
prático,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Aprestou-se,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
cedo,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
para,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
luta,1,0,0,1,0,1,0,0
.,0,0,0,0,0,0,0,0
O,0,0,0,0,0,0,0,0
seu,0,0,0,0,0,0,0,0
aspecto,0,0,0,0,0,0,0,0
recorda,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
vagamente,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
primeira,0,0,0,0,0,0,0,0
vista,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
guerreiro,1,0,0,1,0,0,0,0
antigo,0,0,0,0,0,0,0,0
exausto,0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
refrega,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
As,0,0,0,0,0,0,0,0
vestes,0,0,0,0,0,0,0,0
são,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
armadura,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Envolto,0,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
gibão,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
couro,0,0,0,0,0,0,0,0
curtido,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
bode,0,0,0,1,0,0,1,0
ou,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
vaqueta,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
apertado,1,0,0,0,0,0,0,0
no,0,0,0,0,0,0,0,0
colete,0,0,0,0,0,0,0,0
também,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
couro,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
calçando,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
perneiras,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
couro,0,0,0,0,0,0,0,0
curtido,0,0,0,0,0,0,0,0
ainda,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
muito,0,0,0,0,0,0,0,0
justas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
cosidas,0,0,0,0,0,0,0,0
às,0,0,0,0,0,0,0,0
pernas,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
subindo,0,0,0,0,0,0,0,0
até,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
virilhas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
articuladas,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
joelheiras,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
sola,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
resguardados,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
pés,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
mãos,0,0,0,0,0,0,0,0
pelas,0,0,0,0,0,0,0,0
luvas,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
guarda-pés,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
pele,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
veado,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
é,0,0,0,0,0,0,0,0
como,0,0,0,0,0,0,0,0
a,0,0,0,0,0,0,0,0
forma,0,0,0,0,0,0,0,0
grosseira,1,0,1,0,0,0,0,0
de,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
campeador,0,0,0,0,0,0,0,0
medieval,0,0,0,0,0,0,0,0
desgarrado,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
nosso,0,0,0,0,0,0,0,0
tempo,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Esta,0,0,0,0,0,0,0,0
armadura,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
porém,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
vermelho,0,0,0,0,0,0,0,0
pardo,0,0,0,1,0,0,0,0
",",0,0,0,0,0,0,0,0
como,0,0,0,0,0,0,0,0
se,0,0,0,0,0,0,0,0
fosse,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
bronze,0,0,0,0,0,0,0,0
flexível,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
não,0,0,0,0,0,0,0,0
tem,0,0,0,0,0,0,0,0
cintilações,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
não,0,0,0,0,0,0,0,0
rebrilha,0,0,0,0,0,0,0,0
ferida,1,0,0,1,0,1,0,0
pelo,0,0,0,0,0,0,0,0
sol,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
É,0,0,0,0,0,0,0,0
fosca,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
poenta,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Envolve,0,0,0,0,0,0,0,0
ao,0,0,0,0,0,0,0,0
combatente,1,0,0,1,0,0,0,0
de,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
batalha,1,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
vitórias,0,1,0,0,1,0,0,1
...,0,0,0,0,0,0,0,0
A,0,0,0,0,0,0,0,0
sela,0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
montaria,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
feita,0,0,0,0,0,0,0,0
por,0,0,0,0,0,0,0,0
ele,0,0,0,0,0,0,0,0
mesmo,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
imita,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
lombilho,0,0,0,0,0,0,0,0
rio-grandense,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
mas,0,0,0,0,0,0,0,0
é,0,0,0,0,0,0,0,0
mais,0,0,0,0,0,0,0,0
curta,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
cavada,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
apetrechos,0,0,0,0,0,0,0,0
luxuosos,0,0,0,0,1,0,0,0
daquele,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
São,0,0,0,0,0,0,0,0
acessórios,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
manta,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
pele,0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
bode,0,0,0,1,0,0,1,0
",",0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
couro,0,0,0,0,0,0,0,0
resistente,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
cobrindo,0,0,0,0,0,0,0,1
as,0,0,0,0,0,0,0,0
ancas,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
animal,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
peitorais,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
lhe,0,0,0,0,0,0,0,0
resguardam,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
peito,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
joelheiras,0,0,0,0,0,0,0,0
apresilhadas,0,0,0,0,0,0,0,0
às,0,0,0,0,0,0,0,0
juntas,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0
Este,0,0,0,0,0,0,0,0
equipamento,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
homem,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
cavalo,0,0,0,0,0,0,0,1
talha-se,0,0,0,0,0,0,0,0
à,0,0,0,0,0,0,0,0
feição,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
meio,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Vestidos,0,0,0,0,0,0,0,0
doutro,0,0,0,0,0,0,0,0
modo,0,0,0,0,0,0,0,0
não,0,0,0,0,0,0,0,0
romperiam,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
incólumes,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
caatingas,0,0,0,0,0,0,0,0
e,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,0,0
pedregais,0,0,0,0,0,0,0,0
cortantes,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Nada,0,0,0,0,0,0,0,0
mais,0,0,0,0,0,0,0,0
monótono,0,0,0,0,0,1,0,0
e,0,0,0,0,0,0,0,0
feio,0,0,1,0,0,0,0,0
",",0,0,0,0,0,0,0,0
entretanto,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
esta,0,0,0,0,0,0,0,0
vestimenta,0,0,0,0,0,0,0,0
original,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
só,0,0,0,0,0,0,0,0
cor,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
pardo,0,0,0,1,0,0,0,0
avermelhado,0,0,0,0,0,0,0,0
do,0,0,0,0,0,0,0,0
couro,0,0,0,0,0,0,0,0
curtido,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
variante,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
sem,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
lista,0,0,0,0,0,0,0,0
sequer,0,0,0,0,0,0,0,0
diversamente,0,0,0,0,0,0,0,0
colorida,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0
Apenas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
de,0,0,0,0,0,0,0,0
longe,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
longe,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
nas,0,0,0,0,0,0,0,0
raras,0,0,0,0,0,0,0,0
encamisadas,0,0,0,0,0,0,0,0
em,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,0
aos,0,0,0,0,0,0,0,0
descantes,0,0,0,0,0,0,0,0
da,0,0,0,0,0,0,0,0
viola,0,0,0,0,0,0,0,0
o,0,0,0,0,0,0,0,0
matuto,0,0,0,0,0,0,0,0
deslembra,0,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0
horas,0,0,0,0,0,0,0,0
fatigadas,0,0,0,0,0,0,0,0
",",0,0,0,0,0,0,0,0
surge,0,0,0,0,0,0,0,0
uma,0,0,0,0,0,0,0,0
novidade,0,0,0,0,0,0,0,0
-,0,0,0,0,0,0,0,0
um,0,0,0,0,0,0,0,0
colete,0,0,0,0,0,0,0,0
